dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-108.989961,89.047758,-161.076155,-13.704222,28.865715,14.826578,-6.224594
0.010000,-109.123883,89.055426,-161.210296,-13.41412,29.010159,14.444402,-6.227388
0.010000,-109.254914,89.062566,-161.341522,-13.12261,29.151011,14.085223,-6.230104
0.010000,-109.38304,89.069204,-161.469819,-12.829729,29.288117,13.710662,-6.232743
0.010000,-109.508243,89.075364,-161.595174,-12.535514,29.421529,13.341201,-6.235306
0.010000,-109.63051,89.08107,-161.717574,-12.240001,29.551255,12.972555,-6.237793
0.010000,-109.749826,89.086345,-161.837007,-11.943228,29.677333,12.607829,-6.240206
0.010000,-109.866177,89.091212,-161.953459,-11.64523,29.799716,12.238268,-6.242546
0.010000,-109.979549,89.095693,-162.066919,-11.346045,29.918515,11.879887,-6.244812
0.010000,-110.089929,89.09981,-162.177377,-11.045709,30.033642,11.512668,-6.247007
0.010000,-110.197305,89.103582,-162.284819,-10.744257,30.145191,11.154904,-6.249131
0.010000,-110.301666,89.10703,-162.389236,-10.441726,30.253114,10.792355,-6.251184
0.010000,-110.402998,89.110173,-162.490618,-10.13815,30.357551,10.443699,-6.253168
0.010000,-110.501293,89.11303,-162.588954,-9.833566,30.458445,10.089378,-6.255083
0.010000,-110.596537,89.115619,-162.684234,-9.528008,30.555826,9.738142,-6.25693
0.010000,-110.688723,89.117958,-162.776449,-9.22151,30.649726,9.390013,-6.258709
0.010000,-110.777839,89.120064,-162.86559,-8.914109,30.740176,9.044993,-6.260422
0.010000,-110.863877,89.121951,-162.951648,-8.605837,30.827207,8.703069,-6.262068
0.010000,-110.946827,89.123638,-163.034615,-8.296727,30.910939,8.373205,-6.263649
0.010000,-111.026681,89.125137,-163.114484,-7.986815,30.991201,8.026212,-6.265165
0.010000,-111.103431,89.126465,-163.191245,-7.676134,31.068103,7.690178,-6.266617
0.010000,-111.177069,89.127634,-163.264892,-7.364715,31.141921,7.381797,-6.268005
0.010000,-111.247587,89.128658,-163.335418,-7.052593,31.212163,7.024171,-6.269329
0.010000,-111.314979,89.129549,-163.402816,-6.739799,31.27939,6.722778,-6.270591
0.010000,-111.379238,89.13032,-163.46708,-6.426366,31.343287,6.389652,-6.27179
0.010000,-111.440358,89.130982,-163.528203,-6.112327,31.403984,6.069734,-6.272927
0.010000,-111.498332,89.131545,-163.58618,-5.79771,31.461622,5.76378,-6.274002
0.010000,-111.553156,89.132021,-163.641006,-5.482551,31.5159,5.427822,-6.275016
0.010000,-111.604823,89.132418,-163.692674,-5.166878,31.567355,5.145501,-6.27597
0.010000,-111.653329,89.132747,-163.741182,-4.850724,31.615401,4.804608,-6.276863
0.010000,-111.69867,89.133014,-163.786523,-4.534119,31.660528,4.51263,-6.277696
0.010000,-111.74084,89.13323,-163.828694,-4.217092,31.702681,4.215326,-6.278469
0.010000,-111.779836,89.1334,-163.86769,-3.899676,31.741576,3.889534,-6.279182
0.010000,-111.815655,89.133531,-163.903509,-3.5819,31.777577,3.600031,-6.279836
0.010000,-111.848293,89.133631,-163.936147,-3.263795,31.810571,3.299408,-6.280431
0.010000,-111.877747,89.133704,-163.965601,-2.945388,31.840614,3.004314,-6.280968
0.010000,-111.904014,89.133756,-163.991868,-2.626713,31.867584,2.697016,-6.281445
0.010000,-111.927092,89.133791,-164.014946,-2.307796,31.891629,2.404542,-6.281864
0.010000,-111.946978,89.133814,-164.034833,-1.988669,31.91273,2.110092,-6.282225
0.010000,-111.963672,89.133828,-164.051527,-1.66936,31.930889,1.815892,-6.282528
0.010000,-111.977171,89.133835,-164.065026,-1.349898,31.946178,1.528868,-6.282772
0.010000,-111.987474,89.133838,-164.075329,-1.030314,31.958418,1.224023,-6.282959
0.010000,-111.99458,89.133839,-164.082435,-0.710636,31.967781,0.936234,-6.283087
0.010000,-111.998489,89.13384,-164.086344,-0.390894,31.974261,0.648082,-6.283158
0.010000,-111.999822,89.13384,-164.087677,-0.133283,25.761031,-621.322992,-6.283182
0.010000,-112.0,89.13384,-164.087855,-0.017779,11.55042,-1421.061137,-0.0
0.010000,-112.0,89.13384,-164.087855,-0.0,1.777915,-977.250463,-0.0
