dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-48.964123,-34.252951,-53.906021,-39.37953,-6.060665,0.60599,-0.598108
0.010000,-49.290011,-34.475097,-54.300422,-39.440081,-6.055127,0.553738,-0.598512
0.010000,-49.616314,-34.697708,-54.695428,-39.500582,-6.050117,0.501022,-0.598872
0.010000,-49.943041,-34.920771,-55.091038,-39.561038,-6.045636,0.448118,-0.599188
0.010000,-50.270201,-35.144271,-55.487253,-39.621455,-6.041689,0.394721,-0.599461
0.010000,-50.597803,-35.368194,-55.884071,-39.681838,-6.038279,0.340999,-0.599691
0.010000,-50.925858,-35.592525,-56.281493,-39.742192,-6.035407,0.287129,-0.599877
0.010000,-51.254373,-35.817251,-56.679518,-39.802523,-6.033077,0.233002,-0.600019
0.010000,-51.583359,-36.042358,-57.078146,-39.862836,-6.031291,0.178648,-0.600118
0.010000,-51.912825,-36.26783,-57.477378,-39.923136,-6.030049,0.124203,-0.600173
0.010000,-52.242781,-36.493654,-57.877212,-39.98343,-6.029352,0.069674,-0.600185
0.010000,-52.573237,-36.719815,-58.277649,-40.043722,-6.029201,0.015075,-0.600154
0.010000,-52.904203,-36.946299,-58.678689,-40.104018,-6.029597,-0.039547,-0.600079
0.010000,-53.235688,-37.173091,-59.080333,-40.164323,-6.030538,-0.094105,-0.59996
0.010000,-53.567703,-37.400178,-59.482579,-40.224643,-6.032024,-0.148613,-0.599798
0.010000,-53.900258,-37.627544,-59.885429,-40.284984,-6.034054,-0.203009,-0.599593
0.010000,-54.233362,-37.855175,-60.288882,-40.34535,-6.036627,-0.257309,-0.599344
0.010000,-54.567028,-38.083057,-60.69294,-40.405748,-6.03974,-0.311253,-0.599051
0.010000,-54.901264,-38.311174,-61.097602,-40.466182,-6.043391,-0.365103,-0.598715
0.010000,-55.236081,-38.539512,-61.502868,-40.526657,-6.047578,-0.418709,-0.598335
0.010000,-55.57149,-38.768057,-61.90874,-40.58718,-6.052296,-0.471842,-0.597912
0.010000,-55.907501,-38.996793,-62.315218,-40.647756,-6.057543,-0.524646,-0.597445
0.010000,-56.244126,-39.225706,-62.722302,-40.708389,-6.063316,-0.577292,-0.596934
0.010000,-56.581375,-39.45478,-63.129992,-40.769085,-6.069606,-0.629006,-0.596379
0.010000,-56.919259,-39.684001,-63.538291,-40.829849,-6.076413,-0.680716,-0.595781
0.010000,-57.257788,-39.913354,-63.947198,-40.890686,-6.083728,-0.731538,-0.595138
0.010000,-57.596974,-40.142823,-64.356714,-40.951602,-6.091548,-0.781994,-0.594452
0.010000,-57.936829,-40.372393,-64.76684,-41.012601,-6.099864,-0.831555,-0.593722
0.010000,-58.277362,-40.602049,-65.177577,-41.073687,-6.108673,-0.880915,-0.592947
0.010000,-58.618586,-40.831775,-65.588925,-41.134867,-6.117961,-0.928798,-0.592129
0.010000,-58.960511,-41.061557,-66.000887,-41.196144,-6.127726,-0.976546,-0.591266
0.010000,-59.303149,-41.291377,-66.413462,-41.257524,-6.13796,-1.023361,-0.590359
0.010000,-59.646511,-41.521221,-66.826652,-41.31901,-6.148649,-1.068887,-0.589408
0.010000,-59.990609,-41.751073,-67.240458,-41.380608,-6.159787,-1.11382,-0.588412
0.010000,-60.335455,-41.980917,-67.654881,-41.442322,-6.171364,-1.157694,-0.587372
0.010000,-60.681059,-42.210737,-68.069923,-41.504155,-6.183369,-1.200475,-0.586287
0.010000,-61.027434,-42.440516,-68.485584,-41.566113,-6.19579,-1.242138,-0.585158
0.010000,-61.374591,-42.670239,-68.901866,-41.628199,-6.208616,-1.282622,-0.583984
0.010000,-61.722542,-42.899889,-69.31877,-41.690418,-6.221836,-1.322,-0.582765
0.010000,-62.071299,-43.12945,-69.736298,-41.752772,-6.235435,-1.359887,-0.581501
0.010000,-62.420873,-43.358905,-70.154451,-41.815266,-6.249398,-1.396273,-0.580191
0.010000,-62.771277,-43.588237,-70.57323,-41.877903,-6.263716,-1.43185,-0.578837
0.010000,-63.122522,-43.817429,-70.992637,-41.940687,-6.278368,-1.465186,-0.577438
0.010000,-63.47462,-44.046465,-71.412673,-42.00362,-6.293344,-1.497553,-0.575993
0.010000,-63.827583,-44.275327,-71.83334,-42.066707,-6.308621,-1.527672,-0.574502
0.010000,-64.181423,-44.503998,-72.254639,-42.129949,-6.324189,-1.556871,-0.572966
0.010000,-64.536152,-44.73246,-72.676573,-42.193349,-6.340025,-1.583601,-0.571384
0.010000,-64.891783,-44.960696,-73.099142,-42.25691,-6.356111,-1.608618,-0.569757
0.010000,-65.248326,-45.188688,-73.522348,-42.320634,-6.37243,-1.631902,-0.568083
0.010000,-65.605795,-45.416418,-73.946194,-42.384524,-6.388961,-1.653011,-0.566363
0.010000,-65.964201,-45.643868,-74.370679,-42.448581,-6.405682,-1.67215,-0.564597
0.010000,-66.323556,-45.87102,-74.795807,-42.512806,-6.422572,-1.688987,-0.562785
0.010000,-66.683872,-46.097854,-75.221579,-42.577202,-6.439604,-1.703173,-0.560927
0.010000,-67.045162,-46.324354,-75.647997,-42.64177,-6.456763,-1.715976,-0.559021
0.010000,-67.407437,-46.550498,-76.075062,-42.70651,-6.474015,-1.725136,-0.55707
0.010000,-67.770709,-46.77627,-76.502776,-42.771424,-6.491345,-1.733023,-0.555071
0.010000,-68.13499,-47.001649,-76.931142,-42.836511,-6.508713,-1.736825,-0.553025
0.010000,-68.500293,-47.226615,-77.360159,-42.901772,-6.526104,-1.739087,-0.550933
0.010000,-68.866629,-47.45115,-77.789831,-42.967207,-6.543484,-1.738029,-0.548793
0.010000,-69.23401,-47.675234,-78.220159,-43.032815,-6.560825,-1.734032,-0.546605
0.010000,-69.602448,-47.898846,-78.651145,-43.098596,-6.578095,-1.726996,-0.544371
0.010000,-69.971955,-48.121967,-79.082791,-43.164548,-6.595263,-1.716819,-0.542089
0.010000,-70.342542,-48.344575,-79.515098,-43.230671,-6.612302,-1.703958,-0.539759
0.010000,-70.714221,-48.56665,-79.948067,-43.296963,-6.629166,-1.686344,-0.537381
0.010000,-71.087003,-48.788171,-80.381701,-43.363422,-6.645837,-1.667093,-0.534955
0.010000,-71.460901,-49.009118,-80.816002,-43.430044,-6.662263,-1.64257,-0.532482
0.010000,-71.835925,-49.229468,-81.25097,-43.496828,-6.678419,-1.615677,-0.52996
0.010000,-72.212087,-49.449201,-81.686608,-43.563771,-6.694264,-1.58446,-0.52739
0.010000,-72.589398,-49.668294,-82.122917,-43.630869,-6.709756,-1.549248,-0.524771
0.010000,-72.96787,-49.886725,-82.559898,-43.698117,-6.724859,-1.510236,-0.522104
0.010000,-73.347512,-50.104471,-82.997553,-43.765512,-6.739528,-1.466906,-0.519388
0.010000,-73.728336,-50.321512,-83.435883,-43.83305,-6.753722,-1.419453,-0.516624
0.010000,-74.110353,-50.537823,-83.874891,-43.900724,-6.767403,-1.368057,-0.513811
0.010000,-74.493573,-50.753381,-84.314576,-43.968529,-6.780518,-1.311462,-0.510949
0.010000,-74.878007,-50.968164,-84.754941,-44.036459,-6.793028,-1.251023,-0.508038
0.010000,-75.263665,-51.182147,-85.195986,-44.104508,-6.804879,-1.185151,-0.505078
0.010000,-75.650556,-51.395307,-85.637712,-44.172668,-6.816032,-1.115286,-0.502069
0.010000,-76.038692,-51.607621,-86.080122,-44.240933,-6.826433,-1.040123,-0.49901
0.010000,-76.428081,-51.819062,-86.523215,-44.309293,-6.836033,-0.959968,-0.495902
0.010000,-76.818733,-52.029608,-86.966992,-44.377741,-6.84478,-0.874721,-0.492745
0.010000,-77.210657,-52.239233,-87.411455,-44.446267,-6.852623,-0.784278,-0.489539
0.010000,-77.603862,-52.447911,-87.856603,-44.514862,-6.859508,-0.688545,-0.486283
0.010000,-77.998358,-52.655619,-88.302438,-44.583516,-6.865389,-0.588026,-0.482977
0.010000,-78.394152,-52.86233,-88.748961,-44.652218,-6.870192,-0.480347,-0.479622
0.010000,-78.791252,-53.068017,-89.19617,-44.720957,-6.873886,-0.369419,-0.476217
0.010000,-79.189668,-53.272656,-89.644067,-44.789721,-6.876392,-0.250547,-0.472763
0.010000,-79.589405,-53.47622,-90.092652,-44.858497,-6.877667,-0.127556,-0.469259
0.010000,-79.990473,-53.678682,-90.541925,-44.927274,-6.877649,0.001835,-0.465706
0.010000,-80.392877,-53.880015,-90.991885,-44.996037,-6.876278,0.13707,-0.462103
0.010000,-80.796625,-54.080192,-91.442533,-45.064771,-6.873494,0.278437,-0.45845
0.010000,-81.201723,-54.279186,-91.893868,-45.133464,-6.86924,0.425376,-0.454748
0.010000,-81.608177,-54.476969,-92.345889,-45.202098,-6.863453,0.578703,-0.450996
